Time,Albedo
22-Mar-2015 00:00:00,0.849219534122611
23-Mar-2015 00:00:00,0.850744228950978
24-Mar-2015 00:00:00,0.842867311997082
25-Mar-2015 00:00:00,0.831784562004113
26-Mar-2015 00:00:00,0.841375614129452
27-Mar-2015 00:00:00,0.81374872732266
28-Mar-2015 00:00:00,0.868382249177131
29-Mar-2015 00:00:00,0.849022466753222
30-Mar-2015 00:00:00,0.843796258010671
31-Mar-2015 00:00:00,0.900947266174824
01-Apr-2015 00:00:00,0.830097136128487
02-Apr-2015 00:00:00,0.818552520752878
03-Apr-2015 00:00:00,0.796967492900767
04-Apr-2015 00:00:00,0.80155889973434
05-Apr-2015 00:00:00,0.92380099790056
06-Apr-2015 00:00:00,0.748048333778936
07-Apr-2015 00:00:00,0.800337969962141
08-Apr-2015 00:00:00,0.794918286017965
09-Apr-2015 00:00:00,0.794462436366733
10-Apr-2015 00:00:00,0.837582322449777
11-Apr-2015 00:00:00,0.856208727124676
12-Apr-2015 00:00:00,0.885428557281318
13-Apr-2015 00:00:00,0.844460996062143
14-Apr-2015 00:00:00,0.903573460285748
15-Apr-2015 00:00:00,0.825996619426161
16-Apr-2015 00:00:00,0.806223525996557
17-Apr-2015 00:00:00,0.871774425762077
18-Apr-2015 00:00:00,0.800855544168021
19-Apr-2015 00:00:00,0.796300689677962
20-Apr-2015 00:00:00,0.805005509871055
21-Apr-2015 00:00:00,0.743499868044964
22-Apr-2015 00:00:00,0.835410411022866
23-Apr-2015 00:00:00,0.762940186422281
24-Apr-2015 00:00:00,0.854985606880354
25-Apr-2015 00:00:00,0.819084413216095
26-Apr-2015 00:00:00,0.790032080096664
27-Apr-2015 00:00:00,0.774738691891651
28-Apr-2015 00:00:00,0.702750210453811
29-Apr-2015 00:00:00,0.840144691880521
30-Apr-2015 00:00:00,0.879138871189391
01-May-2015 00:00:00,0.884626521502044
02-May-2015 00:00:00,0.846107588504589
03-May-2015 00:00:00,0.788683354934901
04-May-2015 00:00:00,0.793205984409742
05-May-2015 00:00:00,0.899189561623944
06-May-2015 00:00:00,0.913225633929545
07-May-2015 00:00:00,0.823730858587801
08-May-2015 00:00:00,0.803462573370181
09-May-2015 00:00:00,0.766699074930548
10-May-2015 00:00:00,0.749318420953724
11-May-2015 00:00:00,0.707541241654499
12-May-2015 00:00:00,0.700742356441109
13-May-2015 00:00:00,0.680760272151444
14-May-2015 00:00:00,0.70422694836914
15-May-2015 00:00:00,NaN
16-May-2015 00:00:00,NaN
17-May-2015 00:00:00,NaN
18-May-2015 00:00:00,NaN
19-May-2015 00:00:00,NaN
20-May-2015 00:00:00,NaN
21-May-2015 00:00:00,NaN
22-May-2015 00:00:00,NaN
23-May-2015 00:00:00,NaN
24-May-2015 00:00:00,NaN
25-May-2015 00:00:00,NaN
26-May-2015 00:00:00,NaN
27-May-2015 00:00:00,NaN
28-May-2015 00:00:00,NaN
29-May-2015 00:00:00,NaN
30-May-2015 00:00:00,NaN
31-May-2015 00:00:00,NaN
01-Jun-2015 00:00:00,NaN
02-Jun-2015 00:00:00,NaN
03-Jun-2015 00:00:00,NaN
04-Jun-2015 00:00:00,NaN
05-Jun-2015 00:00:00,NaN
06-Jun-2015 00:00:00,NaN
07-Jun-2015 00:00:00,NaN
08-Jun-2015 00:00:00,NaN
09-Jun-2015 00:00:00,NaN
10-Jun-2015 00:00:00,NaN
11-Jun-2015 00:00:00,NaN
12-Jun-2015 00:00:00,NaN
13-Jun-2015 00:00:00,NaN
14-Jun-2015 00:00:00,NaN
15-Jun-2015 00:00:00,NaN
16-Jun-2015 00:00:00,NaN
17-Jun-2015 00:00:00,NaN
18-Jun-2015 00:00:00,NaN
19-Jun-2015 00:00:00,NaN
20-Jun-2015 00:00:00,NaN
21-Jun-2015 00:00:00,NaN
22-Jun-2015 00:00:00,NaN
23-Jun-2015 00:00:00,NaN
24-Jun-2015 00:00:00,NaN
25-Jun-2015 00:00:00,NaN
26-Jun-2015 00:00:00,NaN
27-Jun-2015 00:00:00,NaN
28-Jun-2015 00:00:00,NaN
29-Jun-2015 00:00:00,NaN
30-Jun-2015 00:00:00,NaN
01-Jul-2015 00:00:00,NaN
02-Jul-2015 00:00:00,NaN
03-Jul-2015 00:00:00,NaN
04-Jul-2015 00:00:00,NaN
05-Jul-2015 00:00:00,NaN
06-Jul-2015 00:00:00,NaN
07-Jul-2015 00:00:00,NaN
08-Jul-2015 00:00:00,NaN
09-Jul-2015 00:00:00,NaN
10-Jul-2015 00:00:00,NaN
11-Jul-2015 00:00:00,NaN
12-Jul-2015 00:00:00,NaN
13-Jul-2015 00:00:00,NaN
14-Jul-2015 00:00:00,0.311645292674277
15-Jul-2015 00:00:00,0.308884326285328
16-Jul-2015 00:00:00,0.463899872936585
17-Jul-2015 00:00:00,0.321048943892074
18-Jul-2015 00:00:00,0.313591637403782
19-Jul-2015 00:00:00,0.281527305258288
20-Jul-2015 00:00:00,0.26823542552591
21-Jul-2015 00:00:00,0.301387338646778
22-Jul-2015 00:00:00,0.310878650597206
23-Jul-2015 00:00:00,0.321079027434535
24-Jul-2015 00:00:00,0.293431270212453
25-Jul-2015 00:00:00,0.312690866163698
26-Jul-2015 00:00:00,0.329917723673692
27-Jul-2015 00:00:00,0.353395855428515
28-Jul-2015 00:00:00,0.366009733995168
29-Jul-2015 00:00:00,0.284762361531905
30-Jul-2015 00:00:00,0.280720674653172
31-Jul-2015 00:00:00,0.266579615583736
01-Aug-2015 00:00:00,0.267073241987752
02-Aug-2015 00:00:00,0.262955059165349
03-Aug-2015 00:00:00,0.264270292859877
04-Aug-2015 00:00:00,0.273827954025652
05-Aug-2015 00:00:00,0.274302030577506
06-Aug-2015 00:00:00,0.329511767171787
07-Aug-2015 00:00:00,0.287620849981953
08-Aug-2015 00:00:00,0.267708010566262
09-Aug-2015 00:00:00,0.274261670252109
10-Aug-2015 00:00:00,0.267425101685313
11-Aug-2015 00:00:00,0.265973284844053
12-Aug-2015 00:00:00,0.244075203837774
13-Aug-2015 00:00:00,0.244809399347604
14-Aug-2015 00:00:00,0.262358000499784
15-Aug-2015 00:00:00,0.274104559947426
16-Aug-2015 00:00:00,0.299865356342773
17-Aug-2015 00:00:00,0.313267953111018
18-Aug-2015 00:00:00,0.302876941133768
19-Aug-2015 00:00:00,0.274469099071558
20-Aug-2015 00:00:00,0.299198905701495
21-Aug-2015 00:00:00,0.937282061161765
22-Aug-2015 00:00:00,0.792579597764104
23-Aug-2015 00:00:00,0.506624549719819
24-Aug-2015 00:00:00,0.267671760883185
25-Aug-2015 00:00:00,0.262165302584839
26-Aug-2015 00:00:00,0.261050510521051
27-Aug-2015 00:00:00,0.251111983536992
28-Aug-2015 00:00:00,0.280719834534902
29-Aug-2015 00:00:00,0.263426825593077
30-Aug-2015 00:00:00,0.29797382421046
31-Aug-2015 00:00:00,0.404760910997325
01-Sep-2015 00:00:00,0.784949562806339
02-Sep-2015 00:00:00,0.855163850322741
03-Sep-2015 00:00:00,0.78057846894113
04-Sep-2015 00:00:00,0.825557439239618
05-Sep-2015 00:00:00,0.77052291617574
06-Sep-2015 00:00:00,0.740903873259503
07-Sep-2015 00:00:00,0.684439364274322
08-Sep-2015 00:00:00,0.598731260388001
09-Sep-2015 00:00:00,0.423451800060015
10-Sep-2015 00:00:00,0.304873264118292
11-Sep-2015 00:00:00,0.340091773506708
12-Sep-2015 00:00:00,0.273043667045822
13-Sep-2015 00:00:00,0.285879110052138
14-Sep-2015 00:00:00,0.770185842311462
15-Sep-2015 00:00:00,NaN
16-Sep-2015 00:00:00,0.753411774784098
17-Sep-2015 00:00:00,0.751420467968077
18-Sep-2015 00:00:00,NaN
19-Sep-2015 00:00:00,NaN
20-Sep-2015 00:00:00,NaN
21-Sep-2015 00:00:00,NaN
22-Sep-2015 00:00:00,NaN
23-Sep-2015 00:00:00,NaN
24-Sep-2015 00:00:00,NaN
25-Sep-2015 00:00:00,NaN
26-Sep-2015 00:00:00,NaN
27-Sep-2015 00:00:00,NaN
28-Sep-2015 00:00:00,NaN
29-Sep-2015 00:00:00,NaN
30-Sep-2015 00:00:00,NaN
01-Oct-2015 00:00:00,NaN
02-Oct-2015 00:00:00,NaN
03-Oct-2015 00:00:00,NaN
04-Oct-2015 00:00:00,NaN
05-Oct-2015 00:00:00,NaN
06-Oct-2015 00:00:00,NaN
07-Oct-2015 00:00:00,NaN
08-Oct-2015 00:00:00,NaN
09-Oct-2015 00:00:00,NaN
10-Oct-2015 00:00:00,0.367862169707698
11-Oct-2015 00:00:00,0.600468664788678
12-Oct-2015 00:00:00,0.594534477318331
13-Oct-2015 00:00:00,0.612540292680831
14-Oct-2015 00:00:00,0.625484110275943
15-Oct-2015 00:00:00,0.583497287074591
16-Oct-2015 00:00:00,0.554074218635507
17-Oct-2015 00:00:00,0.563983607571854
18-Oct-2015 00:00:00,0.317573088371222
19-Oct-2015 00:00:00,0.31453170184128
20-Oct-2015 00:00:00,0.482566090570738
